# Cross section for electron recombination with (O2)+ ions
# Taken from Journal of Geophysical Research vol 79 (1974) 1911
#
# Energy (eV)   Cross section (m**2)
#
0.5288419405	5.45891496664E-019
0.5453177479	4.71798799892E-019
0.5637434773	3.98720776565E-019
0.5842870869	3.36955003002E-019
0.6102426682	2.75330143829E-019
0.638979621	2.19987065453E-019
0.6605772467	1.90124750342E-019
0.675948294	1.68052745241E-019
0.7077908953	1.3886193402E-019
0.7392288385	1.12201929246E-019
0.7820059824	8.76553170688E-020
0.820927909	6.92544875166E-020
0.8773512945	5.05826368117E-020
0.9257459802	3.95174031479E-020
0.9768101161	3.08727510068E-020
1.0254389258	2.49444803369E-020
1.0359642597	2.3061381875E-020
1.0520150114	2.30585171201E-020
1.0711134912	2.57878899559E-020
1.0768036019	3.69036595659E-020
1.0852837792	5.1064590859E-020
1.0909486897	6.04050071563E-020
1.0937714845	6.3171748749E-020
1.1050939836	6.98665939481E-020
1.1250158818	6.03900007017E-020
1.1277924015	4.93617742172E-020
1.1393004191	4.03449806406E-020
1.1480239774	3.56656726097E-020
1.1657161986	3.01457017566E-020
1.1776749897	2.75595122347E-020
1.1927961476	2.46365101099E-020
1.2081310937	2.27761892211E-020
1.2268160872	2.15329444599E-020
1.258618041	2.01291331156E-020
1.2846646679	1.94607207745E-020
1.3146146505	1.88141143254E-020
1.3556662877	1.88094403229E-020
1.3944145675	1.85956867637E-020
1.4269618523	1.90134430701E-020
1.4640155028	1.94401818507E-020
1.5020231813	1.96550946622E-020
1.5331235973	1.94329379954E-020
1.560846284	1.87880326644E-020
1.5768073613	1.60597584228E-020
1.5888636701	1.38825881484E-020
